11.60603, -11.35607
14.88367, -9.45797
18.12323, -4.49297
19.16941, -2.27768
16.54803, -3.49760
17.47016, -0.44587
16.11288, 0.68373
15.30994, -1.70137
17.47541, -8.56191
13.29104, -8.65495
13.92756, -7.00278
11.78065, -4.41667
10.51738, -5.98445
11.86770, -7.38955
9.36215, -8.99112
11.63034, -9.33460
14.85957, 4.38416
16.19880, 5.59614
12.43788, 6.86005
13.15340, 4.02193
10.56300, 7.30733
11.24183, 4.85595
12.20969, 2.34846
14.37321, 1.06692
13.49337, -0.76247
12.94549, -2.45289
13.68732, -4.11926
15.75054, -5.16133
15.86856, -7.60821
17.96391, 1.82178
16.24107, 2.64999
18.03587, 5.82497
8.59500, -1.89071
8.65808, -3.79882
10.77742, -2.65343
8.74774, -6.54988
6.97014, -4.30413
6.49015, -2.34824
5.10850, -3.59386
2.36320, -3.46795
10.59456, -0.77869
11.85499, 0.47648
10.36221, 3.12405
9.09799, 1.77406
7.32278, 2.05207
5.49516, 1.61084
8.29567, -0.11820
5.35007, -0.58443
13.25680, 13.66680
11.51819, 13.40690
12.76260, 10.26055
11.13628, 11.31304
8.61525, 10.02046
8.81022, 8.31748
11.10208, 9.50487
13.49162, 8.33700
2.15691, -5.31454
4.84323, -5.65257
6.55846, -6.28760
5.29084, -9.04632
6.73928, -8.06038
15.18982, 8.85083
17.38531, 7.85737
14.29566, 11.01593
4.30393, 4.39553
3.96245, 2.41267
6.57742, 3.69875
7.78702, 12.10343
9.58071, 13.28204
9.32708, 15.01261
7.69639, 15.64650
6.55308, 17.26317
8.30998, 4.81640
8.90219, 6.48546
6.22040, 5.47022
6.62905, 8.17192
4.06829, 8.93241
4.16195, 6.38485
2.35072, 6.20036
1.58143, 3.00498
1.01881, 11.74850
-0.81054, 8.62218
-2.16487, 10.59166
-3.52905, 9.33803
-2.46137, 7.93405
-0.69215, 6.39488
-0.81621, 3.62588
1.04279, 4.79705
5.85819, 13.99999
4.54809, 12.75902
4.38272, 10.81548
6.01009, 11.59478
5.84038, 9.78898
0.74307, 7.49170
2.52850, 7.99903
2.44723, 9.84315
-1.53697, 12.29658
1.93328, 13.30204
2.81921, 11.78538
-3.48307, 13.73784
-2.21956, 15.01359
-4.90164, 15.63919
-4.34712, 18.11761
-6.04430, 17.54834
3.58676, 14.20081
5.01002, 15.62407
4.73590, 18.84427
2.92749, 16.89149
0.10384, 19.14283
1.70674, 15.49733
-0.42981, 17.10585
0.05355, 14.67146
-9.55728, 10.95035
-7.75925, 13.88966
-10.42083, 13.97820
-11.76633, 12.76755
-11.77072, 15.39135
-14.63117, 11.80913
-12.60294, 11.00579
-8.86570, 6.88456
-8.02182, 15.62245
-10.00586, 15.89505
-5.29766, 13.84045
-5.65569, 11.67240
-3.87024, 11.22045
-9.41025, 8.52590
-7.80815, 10.34805
-7.44211, 12.15521
-16.82174, 3.69462
-14.57045, 3.68740
-13.12024, 2.59559
-13.41026, -2.24709
-16.20623, -1.30602
-12.76609, -0.61458
-13.90658, 0.94307
-15.75431, 2.20657
-11.51308, 3.21922
-12.34370, 6.13042
-12.13356, 8.42781
-13.53617, 7.35074
-13.89944, 9.68658
-15.73908, 7.13044
-15.37577, 5.34870
-18.70831, 5.49380
-2.98768, 6.19628
-4.91127, 6.81606
-5.37016, 9.68476
-7.10600, 8.44010
-10.68960, 6.75862
-9.74154, 3.92775
-8.47833, 5.13955
-5.00501, 3.32578
-15.86694, 0.46753
-17.87512, 2.25256
-19.04781, -1.31361
-17.64349, -2.47888
-17.79257, -4.31460
-15.91149, -3.78380
-3.15832, 4.40344
-6.00459, 5.43785
-11.74104, -2.90638
-9.11664, -2.96772
-10.45766, -4.18060
-12.44998, -9.31976
-10.86860, -6.86217
-12.61038, -7.48298
-12.08041, -5.02474
-14.21696, -3.98597
-7.50341, -1.12095
-5.41250, 0.12991
-6.54984, 1.48990
-8.68267, 0.18885
-7.33642, 3.73709
-8.85904, 2.34893
-12.11353, 1.06357
-10.15657, -0.81326
-0.25180, 1.71582
-2.47530, 1.88589
-1.44818, 0.23093
-4.49921, 1.61682
-3.81390, -0.73615
-1.01636, -1.96746
0.56076, -3.58758
2.99218, -1.84084
-13.77795, -5.81807
-16.08918, -6.00106
-16.38723, -7.81209
