9.15587, -13.41009
12.74189, -12.19103
16.89153, -7.95705
18.35151, -5.98970
15.54190, -6.67232
17.04412, -3.86044
15.93450, -2.48678
14.67977, -4.66831
15.45897, -11.82018
11.33748, -11.09150
12.28540, -9.59608
10.68685, -6.63943
9.14087, -7.92928
10.18969, -9.57173
7.41889, -10.65130
9.57580, -11.43257
15.43057, 1.38750
16.98133, 2.31356
13.54097, 4.28992
13.68650, 1.36660
11.79007, 5.09589
11.97541, 2.55902
12.43318, -0.08951
14.30364, -1.77014
13.08240, -3.39167
12.21390, -4.94196
12.61483, -6.72138
14.43387, -8.14753
14.07014, -10.57010
17.97264, -1.73350
16.44549, -0.58376
18.82762, 2.17799
8.05791, -3.53821
7.74588, -5.42170
10.04857, -4.71379
7.29474, -8.13699
5.99165, -5.58646
5.90420, -3.57444
4.30527, -4.52518
1.63786, -3.86378
10.23660, -2.83956
11.71854, -1.85570
10.77348, 1.03306
9.26924, -0.04304
7.58292, 0.57742
5.70427, 0.50286
8.11169, -1.74142
5.13184, -1.62143
15.67777, 10.80425
13.92194, 10.89006
14.52571, 7.56086
13.13715, 8.91162
10.41171, 8.13809
10.26921, 6.42991
12.74931, 7.14520
14.86368, 5.53176
1.07374, -5.63415
3.64175, -6.49200
5.19929, -7.45082
3.41568, -9.90768
5.02924, -9.22466
16.62965, 5.70286
18.58791, 4.29847
16.17706, 8.00120
5.08178, 3.46698
4.35839, 1.58947
7.17467, 2.33823
10.00769, 10.34296
11.99754, 11.14726
12.08794, 12.89398
10.61306, 13.83511
9.80869, 15.64447
9.09265, 3.09472
10.00042, 4.61539
7.17168, 4.14532
8.10180, 6.71457
5.73970, 7.96209
5.33235, 5.44556
3.52008, 5.61955
2.13959, 2.63686
3.30113, 11.32112
0.89466, 8.61386
-0.04751, 10.81053
-1.63089, 9.84851
-0.85901, 8.26255
0.57433, 6.40654
-0.08991, 3.71553
1.96253, 4.49972
8.48787, 12.58071
6.96000, 11.62050
6.41701, 9.74704
8.16554, 10.19236
7.64527, 8.45482
2.19663, 7.20087
4.04686, 7.34851
4.32852, 9.17281
0.90229, 12.35937
4.50229, 12.66536
5.07386, 11.00451
-0.72367, 14.15402
0.76532, 15.15746
-1.74218, 16.29647
-0.71277, 18.61820
-2.48860, 18.39251
6.29982, 13.22271
7.97438, 14.33950
8.33655, 17.55098
6.18056, 15.99041
3.85279, 18.75139
4.71030, 14.86248
2.93034, 16.85847
2.92732, 14.37655
-7.22633, 12.61079
-4.88720, 15.14080
-7.47984, 15.74915
-9.03648, 14.82561
-8.52667, 17.39941
-12.03358, 14.44713
-10.20209, 13.26194
-7.34483, 8.48830
-4.80515, 16.89144
-6.69732, 17.54752
-2.48298, 14.61020
-3.25889, 12.55434
-1.59661, 11.76130
-7.55721, 10.20453
-5.62912, 11.67743
-4.91607, 13.37783
-15.77170, 6.91916
-13.56546, 6.47095
-12.35730, 5.11613
-13.59060, 0.42416
-16.14797, 1.89484
-12.63904, 1.89880
-13.45220, 3.64973
-15.01654, 5.25079
-10.65910, 5.41275
-10.90319, 8.43028
-10.24695, 10.64196
-11.83342, 9.86060
-11.73195, 12.22235
-14.03679, 10.07623
-14.02965, 8.25784
-17.26915, 9.05312
-1.71562, 6.66159
-3.48048, 7.64627
-3.36836, 10.54928
-5.31444, 9.66887
-9.15805, 8.72219
-8.78307, 5.76043
-7.30690, 6.70121
-4.25631, 4.24202
-15.46774, 3.56754
-17.08722, 5.71145
-18.93596, 2.44420
-17.78720, 1.02635
-18.29308, -0.74457
-16.34446, -0.59265
-2.23425, 4.93694
-4.82266, 6.50902
-12.08293, -0.54942
-9.52142, -1.12382
-11.07411, -2.05042
-14.03480, -6.69957
-12.00252, -4.59949
-13.83219, -4.86697
-12.83080, -2.56022
-14.72240, -1.12294
-7.57760, 0.37104
-5.28212, 1.18795
-6.13093, 2.74443
-8.47735, 1.88652
-6.46193, 5.10219
-8.22705, 4.03929
-11.67030, 3.41655
-10.11904, 1.19265
0.08929, 1.73189
-2.05779, 2.33436
-1.37486, 0.51022
-4.09518, 2.46708
-3.88422, 0.02544
-1.38217, -1.73016
-0.15308, -3.62791
2.57347, -2.39146
-14.65089, -3.00555
-16.95317, -2.73211
-17.60031, -4.44963
-15.98899, -5.34384
-17.46515, -8.33318
0.34560, -1.22833
3.39296, 0.08611
1.74146, 0.91532
-9.78799, -6.73093
-6.89922, -7.80434
-6.95164, -9.58728
-11.05662, -11.32476
-9.29945, -10.86565
-8.87878, -8.34857
-10.93034, -8.82342
-12.25220, -6.82987
-2.18704, -3.29302
-3.88595, -4.63018
-5.34802, -2.54560
-5.89030, -0.78022
-6.51452, -4.52027
-7.94141, -3.37300
-9.30343, -4.47215
-7.50013, -6.09349
-0.05581, -7.47937
-1.53201, -4.97444
-2.92919, -6.14552
-4.75217, -6.41842
-2.35101, -7.81907
-4.41834, -8.23292
-1.78833, -10.64511
0.05075, -10.84490
-13.85374, -8.86317
-15.58882, -7.72300
-15.65995, -10.18737
-12.92389, -10.59337
-11.97096, -14.27137
1.95920, -11.07434
0.72865, -9.25790
2.56999, -7.95204
-8.23101, -15.58435
-6.57710, -17.05494
-6.79741, -14.42502
1.38594, -17.31152
2.36900, -15.80435
1.05442, -12.77155
-0.22978, -15.09085
-2.13326, -13.77613
-4.77582, -16.31918
-4.92372, -13.77511
-3.00677, -12.23164
-4.42906, -11.03331
-6.05632, -11.56866
-7.97310, -13.10898
-9.80797, -13.08643
-10.45678, -15.25353
5.34419, -12.34506
3.62927, -11.68476
2.55448, -13.75138
4.84615, -14.61896
4.15342, -16.30651
3.49107, -18.00644
5.67058, -18.11661
6.97826, -16.37585
-1.67060, -16.17126
-3.47911, -15.02434
-3.19941, -17.14314
-5.06739, -19.11292
-0.85410, -19.24479
9.29287, -15.25183
7.26458, -14.62495
7.18217, -12.55968
